username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016/08/31;13;6;"At the beginning of #EuphratesShield, #Turkey even hired a #Botnet to spam Twitter with PeKeKe child soldiers Oops! https://twitter.com/GissiSim/status/770742229208035328 …";;;#EuphratesShield #Turkey #Botnet;"770747898925617152";https://twitter.com/KonstantinKlug/status/770747898925617152
;2016/08/30;2;15;"Also, please welcome to the #botnet emote family, jbotHype and jbotSadBirdGuy pic.twitter.com/65rLsZSsAe";;;#botnet;"770437674440228864";https://twitter.com/GoJamesbotGo/status/770437674440228864
;2016/08/28;23;10;"Some crooks are up to no good: #Kelihos #botnet tripled its size this past week http://buff.ly/2bID9bc  #malwarepic.twitter.com/Ayh3COYXk3";;;#Kelihos #botnet #malwarepic;"769710101313748992";https://twitter.com/campuscodi/status/769710101313748992
;2016/08/21;8;6;"#InfoSec #Botnet Rex aimed at #Linux #Websites that run old #CMS: #Drupal #Wordpress #Magento, keep up #WebMasters? https://thisissecurity.net/2016/08/17/from-website-locker-to-ddos-rex/ …";;;#InfoSec #Botnet #Linux #Websites #CMS #Drupal #Wordpress #Magento #WebMasters;"767443554088214528";https://twitter.com/CITechRPM/status/767443554088214528
;2016/08/21;33;20;"New #Trojan Turns #Linux Devices into #Botnet | https://www.hackread.com/trojan-turns-linux-devices-into-botnet/ … #DDoS #Malware #InfoSecpic.twitter.com/FW5gbw3mOs";;;#Trojan #Linux #Botnet #DDoS #Malware #InfoSecpic;"767423577092190208";https://twitter.com/HackRead/status/767423577092190208
;2016/08/11;10;7;"[F5 Labs] @F5Networks is tracking a #botnet currently composed of 52,000 #IoT devices. http://oak.ctx.ly/r/4ybj7 pic.twitter.com/a80KyBXOlU";;@F5Networks;#botnet #IoT;"763836906685681664";https://twitter.com/F5Security/status/763836906685681664
;2016/08/11;4;14;"#DDoS #Botnet pic.twitter.com/rkciprX9AG";;;#DDoS #Botnet;"763489820064804864";https://twitter.com/olesovhcom/status/763489820064804864
;2016/08/09;50;32;"Devices infected with #malware may become part of a #botnet. #Botnets can be used for many criminal purposes.pic.twitter.com/AoPQVlWZKW";;;#malware #botnet #Botnets;"762927065331097600";https://twitter.com/EC3Europol/status/762927065331097600
;2016/08/08;3;9;"Zbot dropper http://pastebin.com/HjGq0TCH  payload hxxp://pataplouf.com/data.bin #malware #botnet https://www.virustotal.com/en/file/6b8b2ee1aa1d150b56823bb791010f519232456319754a7577051c57a2b1299d/analysis/1470658608/ …pic.twitter.com/exdAQx3oxg";;;#malware #botnet;"762627197957963776";https://twitter.com/x0rz/status/762627197957963776
;2016/08/03;9;8;"Fun fact: I learned owning a #botnet is illegal, but leasing one is not. We need better #cyber laws.";;;#botnet #cyber;"760844958509129729";https://twitter.com/cortney_dc/status/760844958509129729
;2016/08/01;10;8;"#DiamondFox #botnet panel at hxxp://boxint[.]net/jam/ #malware #keylogger https://www.virustotal.com/en/file/e54eb5bd84b6ca84cde8821c51ebdeb9f695a5e9ebabb612ae070a3dd8228957/analysis/ …pic.twitter.com/6JV45VlGn5";;;#DiamondFox #botnet #malware #keylogger;"760039532104454146";https://twitter.com/x0rz/status/760039532104454146
;2016/07/19;29;22;"Analysis of a Chrome #malware extension https://kjaer.io/extension-malware/ … #javascript #botnet";;;#malware #javascript #botnet;"755302520654819328";https://twitter.com/x0rz/status/755302520654819328
;2016/07/18;51;52;"hmu for help from MVG down to take the shit offline #MVG #Poodlecorp #Botnet";;;#MVG #Poodlecorp #Botnet;"755070610821287936";https://twitter.com/CaPzCSGO/status/755070610821287936
;2016/07/05;12;5;"Necurs #botnet comes back from the dead: http://ibm.co/28Zy65P  #malwarepic.twitter.com/u01ozUpw6f";;;#botnet #malwarepic;"750081258332368897";https://twitter.com/IBMSecurity/status/750081258332368897
;2016/07/03;9;10;"#LizardStresser #botnet allows #hackers use #InternetofThings to target #banking sites http://buff.ly/29BohXM  #IoT #hacking #LizardSquad";;;#LizardStresser #botnet #hackers #InternetofThings #banking #IoT #hacking #LizardSquad;"749475759069224960";https://twitter.com/ThoHeller/status/749475759069224960
;2016/06/30;22;18;"Unknown #botnet panel in portuguese at hxxp://www.z8606[.]com/ with default creds (you guess...) #malwarepic.twitter.com/4thJscOT5B";;;#botnet #malwarepic;"748543897886941184";https://twitter.com/x0rz/status/748543897886941184
;2016/06/30;8;4;"Months Old #Vulnerability Behind the #Surveillance Cam #Botnet? | #security #hacking #cybercrime https://securityledger.com/2016/06/months-old-flaw-behind-the-surveillance-cam-botnet/ …";;;#Vulnerability #Surveillance #Botnet #security #hacking #cybercrime;"748345130344656896";https://twitter.com/Liberationtech/status/748345130344656896
;2016/06/29;21;15;"The latest Hacker News Paper http://thehackernews.com ! http://paper.li/TheHackersNews/1312227148?edition_id=7f0ad430-3e0a-11e6-bfc9-0cc47a0d1609 … #botnet #cctvcameras";;;#botnet #cctvcameras;"748169788732604417";https://twitter.com/TheHackersNews/status/748169788732604417
;2016/06/29;16;8;"#Botnet powered by 25,000 #CCTV devices uncovered via @threatpost https://kas.pr/e33d pic.twitter.com/EKTFscm07B";;@threatpost;#Botnet #CCTV;"747904972407312384";https://twitter.com/kaspersky/status/747904972407312384
;2016/06/25;16;7;"#cybersecurity: Slicing Into a #PointofSale #Botnet http://krebsonsecurity.com/2016/06/slicing-into-a-point-of-sale-botnet/?utm_content=buffer370ce&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer … @briankrebs #retailtech #tech #infosec https://twitter.com/hwingo/status/746565216306102272/photo/1pic.twitter.com/aYNCiWxUsg ";;@briankrebs;#cybersecurity #PointofSale #Botnet #retailtech #tech #infosec;"746566916517552128";https://twitter.com/liu_tanq/status/746566916517552128
;2016/06/06;7;8;"ATMOS #botnet information will be released, stay tuned. #MalwareMustDiepic.twitter.com/QwNav0nhAl";;;#botnet #MalwareMustDiepic;"739892774338695169";https://twitter.com/wirehack7/status/739892774338695169
;2016/05/31;8;5;"Our #Botnet activity application identified major #Necurs activity. Learn how it can affect your organization here http://hubs.ly/H038Sss0 ";;;#Botnet #Necurs;"737570024756383745";https://twitter.com/anubisnetworks/status/737570024756383745
;2016/05/30;8;6;"Detect #botnet communications with command and control servers. Learn More: http://ow.ly/jMV4300qxBP pic.twitter.com/i73PJR6I0h";;;#botnet;"737358361356832768";https://twitter.com/alienvault/status/737358361356832768
;2016/05/30;43;19;"These are the main objectives to be achieved in a #botnet takedown. See more on #botnets: http://bit.ly/1QJFhvG pic.twitter.com/abnY9gdpGo";;;#botnet #botnets;"737195982207717377";https://twitter.com/EC3Europol/status/737195982207717377
;2016/05/22;22;11;"Alert: #VikingHorde #Malware Turns #Android Devices into #BotNet | https://www.hackread.com/viking-horde-malware-android-devices-botnet/ … #Security #Privacypic.twitter.com/bsvFiU5eHV";;;#VikingHorde #Malware #Android #BotNet #Security #Privacypic;"734172759882891264";https://twitter.com/HackRead/status/734172759882891264
;2016/05/18;12;5;"International Ad Click-fraud #Botnet Strikes Almost 1 Million Victims Worldwide: http://ow.ly/gcOX300i24f  #securitypic.twitter.com/HlxSyapxH3";;;#Botnet #securitypic;"732854549325750272";https://twitter.com/alienvault/status/732854549325750272
;2016/05/17;55;45;"1 Million Computers Hacked for making big Money from #Adsense http://thehackernews.com/2016/05/money-hacker.html … #malware #botnet pic.twitter.com/xOgKkiDyky";;;#Adsense #malware #botnet;"732662083112689664";https://twitter.com/TheHackersNews/status/732662083112689664
;2016/05/14;21;14;"Le #botnet #Jaku est un #malware qui choisit ses victimes avec une grande précision http://bit.ly/23NKvJI  #techpic.twitter.com/ynuPhtuND7";;;#botnet #Jaku #malware #techpic;"731386115861688321";https://twitter.com/futurasciences/status/731386115861688321
;2016/05/12;13;7;"Unusual #botnet targets scientists, engineers & academics http://fc-pt.com/1UWs4lu  via @ZDNet #JAKUpic.twitter.com/V4nr618ZCm";;@ZDNet;#botnet #JAKUpic;"730832174522368001";https://twitter.com/ForcepointSec/status/730832174522368001
;2016/05/11;52;65;"sIPI - Simple IP Information Tools http://goo.gl/QGj2xt  #Botnet #Cymon #Gatheringpic.twitter.com/XxopGUdqGE";;;#Botnet #Cymon #Gatheringpic;"730159009580244992";https://twitter.com/KitPloit/status/730159009580244992
;2016/04/29;16;11;"Conoce si tu equipo es parte de una #botnet y cómo puedes protegerte en el siguiente video: http://bit.ly/1qYIa23 pic.twitter.com/BIAXqnBRqz";;;#botnet;"725840868968636416";https://twitter.com/unamcert/status/725840868968636416
;2016/04/15;18;5;"Entwickler des Blackhole-Exploit-Kit verurteilt http://www.heise.de/security/meldung/Entwickler-des-Blackhole-Exploit-Kit-verurteilt-3175437.html … #Botnet";;;#Botnet;"720938751749435393";https://twitter.com/heisec/status/720938751749435393
;2016/04/07;38;46;"Authorities Shut Down Botnet of 4,000 #Linux Servers Used to Send Spam http://buff.ly/1SgAvlN  #botnet #malwarepic.twitter.com/G60eTUWLcR";;;#Linux #botnet #malwarepic;"718150713017286656";https://twitter.com/GroupAnon/status/718150713017286656
;2016/03/30;34;14;"After #Twitter uncovered #Erdogan's #botnet and removed his #WeLoveErdogan spamming, I feel sorry for him. No, just joking #MakeFunOfErdogan";;;#Twitter #Erdogan #botnet #WeLoveErdogan #MakeFunOfErdogan;"714945540845338624";https://twitter.com/KonstantinKlug/status/714945540845338624
;2016/03/19;9;9;"#Security Researcher Found ZeroAccess #Malware #Botnet 2LaunchReflection #DDoS #Attacks #rootsector #linux #infosec http://blog.hackersonlineclub.com/2016/03/security-researcher-found-zeroaccess.html?m=1 …";;;#Security #Malware #Botnet #DDoS #Attacks #rootsector #linux #infosec;"711305185847541764";https://twitter.com/Rootsector/status/711305185847541764
;2016/03/12;28;10;"Gesetzesinitiative gegen "digitalen Hausfriedensbruch" http://www.heise.de/security/meldung/Gesetzesinitiative-gegen-digitalen-Hausfriedensbruch-3133449.html … #Botnet #Malware";;;#Botnet #Malware;"708656574290640898";https://twitter.com/heisec/status/708656574290640898
;2016/02/05;31;21;"Botnet verteilt Avira http://www.heise.de/security/meldung/Botnet-verteilt-Avira-3095337.html … #Botnet #Avira";;;#Botnet #Avira;"695551479940321281";https://twitter.com/heisec/status/695551479940321281
;2016/02/05;16;11;"#Dridex hacked: #Botnet distributor now serves Avira instead of #malwarehttp://blog.avira.com/dridex_serves_avira/ …";;;#Dridex #Botnet #malwarehttp;"695541760827772932";https://twitter.com/Avira/status/695541760827772932
;2016/02/05;180;132;"Someone (White hat Hacker) Hijacks #Botnet Network & Replaces #Malware with an #Antivirus http://thehackernews.com/2016/02/botnet-antivirus.html …pic.twitter.com/LjUuleGSTe";;;#Botnet #Malware #Antivirus;"695541254025842688";https://twitter.com/TheHackersNews/status/695541254025842688
;2016/01/21;8;6;"Studie: Bots werden der Werbewirtschaft 7,2 Milliarden US-Dollar klauen http://www.heise.de/ix/meldung/Studie-Bots-werden-der-Werbewirtschaft-7-2-Milliarden-US-Dollar-klauen-3079624.html … #Botnet #OnlineWerbung";;;#Botnet #OnlineWerbung;"690046444842147840";https://twitter.com/iXmagazin/status/690046444842147840
;2016/01/20;10;6;"JB botnet is now full in Russia : IRCd: 62.109.19.114 port 443 -- using http://185.63.188.120/.e/ #botnet #malwarepic.twitter.com/i66F9NyaNh";;;#botnet #malwarepic;"689826600003727361";https://twitter.com/malekal_morte/status/689826600003727361
;2016/01/20;26;27;"¿Cómo saber si tu conexión está afectada por una #botnet? Con el plugin del #ServicioAntibotnet ¡Instálalo ya! http://www.osi.es/es/servicio-antibotnet …";;;#botnet #ServicioAntibotnet;"689801079316451328";https://twitter.com/osiseguridad/status/689801079316451328
;2016/01/19;43;22;"¿Qué es una #botnet?¿Cómo saber si algún equipo de mi empresa está infectado? https://www.incibe.es/empresas/herramientas/servicio_antibotnet/?origen=122_tips_empresa …pic.twitter.com/wa7UAQDWqs";;;#botnet;"689356401035120640";https://twitter.com/INCIBE/status/689356401035120640
;2016/01/15;9;5;"It's a bird! It's a plane! No, it's a #botnet. See what the all the fuss is about. pic.twitter.com/c4T1mvgkHh";;;#botnet;"688042996701523969";https://twitter.com/McAfee/status/688042996701523969
;2016/01/11;16;19;"Czym jest #botnet, #trojan i #phishing? Jakie s? zagro?enia dla #cyberbezpiecze?stwo? Infografika od @Europarl_PL!pic.twitter.com/9d4vE5F6h3";;@Europarl_PL;#botnet #trojan #phishing #cyberbezpiecze;"686659777947152384";https://twitter.com/EUinPL/status/686659777947152384
;2016/01/01;5;6;"Good stuff, including #IoT #botnet, but remember 2015's biggest #cybersecurity / #hacking events were unexpected http://www.wired.com/2016/01/the-biggest-security-threats-well-face-in-2016/ …";;;#IoT #botnet #cybersecurity #hacking;"682961766431756288";https://twitter.com/KonstantHacker/status/682961766431756288
;2016/01/01;40;7;"Possible #DDoS #attack on #BBC and #iPlayer early in #2016 https://lnkd.in/ecRBtsK  #hacker #web #malware #botnet #UK #streaming #CISO #CIO";;;#DDoS #attack #BBC #iPlayer #2016 #hacker #web #malware #botnet #UK #streaming #CISO #CIO;"682931865720770560";https://twitter.com/1stWorldSecure/status/682931865720770560
;2015/12/25;14;11;"How #ElasticZombie #Botnet Exploits Elasticsearch Vulnerabilities. http://ow.ly/Wf9oi  #FBF @8ackgmbh #OTXpic.twitter.com/CXMif7xH3K";;@8ackgmbh;#ElasticZombie #Botnet #FBF #OTXpic;"680464371223494664";https://twitter.com/alienvault/status/680464371223494664
;2015/12/22;38;34;"#Aethra Botnet Meet the #botnet made up of 12000 Italian #devices #router #iot http://voidsec.com/en/aethra-botnet-en/ …pic.twitter.com/Dvcn2RIpZ9";;;#Aethra #botnet #devices #router #iot;"679329201338654720";https://twitter.com/Void_Sec/status/679329201338654720
;2015/12/18;52;68;"Ares - Python Botnet and Backdoor http://goo.gl/124np3  #Ares #Backdoor #Botnet pic.twitter.com/kAxkBIrz6J";;;#Ares #Backdoor #Botnet;"677970107956506624";https://twitter.com/KitPloit/status/677970107956506624
;2015/12/05;3;4;"The Open #Tor #Python-based #Botnet/ #Trojan https://github.com/whitepacket/ZIB-Trojan … # #programming #hacking #pentest";;;#Tor #Python #Botnet #Trojan # #programming #hacking #pentest;"673058496494051328";https://twitter.com/maldevel/status/673058496494051328
;2015/12/04;11;8;"News from the Dorkside: Dorkbot botnet disrupted http://www.welivesecurity.com/2015/12/03/news-from-the-dorkside-dorkbot-botnet-disrupted/ … @welivesecurity @ESET #security #botnet pic.twitter.com/ne8O5XnhcT";;@welivesecurity @ESET;#security #botnet;"672730748219236352";https://twitter.com/DMBisson/status/672730748219236352
;2015/12/04;5;3;"#Ponmocup Is The '15 Million' Machine #Botnet You've Never Heard Of: http://ow.ly/VrRbI  #cybersecurity #malwarepic.twitter.com/gMpQvNHjhD";;;#Ponmocup #Botnet #cybersecurity #malwarepic;"672543441667104768";https://twitter.com/alienvault/status/672543441667104768
;2015/12/04;28;9;"#CRTC serves its first-ever warrant under #CASL in international #botnet takedown http://news.gc.ca/web/article-en.do?nid=1023419 …pic.twitter.com/l5MrXbFELs";;;#CRTC #CASL #botnet;"672536862045663232";https://twitter.com/CRTCeng/status/672536862045663232
;2015/11/18;10;4;"Mentre @matteosalvinimi gioca con #botnet , @angealfa pensa alla sicurezza del Paese! @NCD_tweet #iostoconAlfanopic.twitter.com/mHQlBXx26T";;@matteosalvinimi @angealfa @NCD_tweet;#botnet #iostoconAlfanopic;"666762425870454784";https://twitter.com/osiamo_ncd/status/666762425870454784
;2015/10/30;45;49;"ZIB - The Open Tor Botnet http://goo.gl/U05pBy  #Bot #Botnet #DDoSpic.twitter.com/NaIVJVM1Jn";;;#Bot #Botnet #DDoSpic;"659900315743838212";https://twitter.com/KitPloit/status/659900315743838212
;2015/10/01;11;21;"Down the Rabbit Hole: Botnet Analysis for Non-Reverse Engineers http://buff.ly/1P5S22v  #botnet #malware #analysispic.twitter.com/mu7yVsLiFB";;;#botnet #malware #analysispic;"649350535653359616";https://twitter.com/theodorosc/status/649350535653359616
;2015/09/30;137;70;"A New #Botnet Hunts for #Linux Computers — Launching more than 20 #DDoS Attacks/Day at 150Gbps http://thehackernews.com/2015/09/xor-ddos-attack.html … pic.twitter.com/0GeclU5hKB";;;#Botnet #Linux #DDoS;"649149045605302272";https://twitter.com/TheHackersNews/status/649149045605302272
;2015/09/30;5;5;"Security firm discovers #Linux #botnet that hits with 150 Gbps DDoS attacks http://www.engadget.com/2015/09/29/linux-botnet-hits-with-150-gbps-ddos/ …";;;#Linux #botnet;"649076702379798528";https://twitter.com/Disassembler/status/649076702379798528
;2015/09/30;20;14;"Powerful #Linux #botnet launches crippling #DDoS attacks at more than 150Gbps: http://ow.ly/SOO65  #cybersecuritypic.twitter.com/glc4EXK2BE";;;#Linux #botnet #DDoS #cybersecuritypic;"648976497018044416";https://twitter.com/alienvault/status/648976497018044416
;2015/09/12;17;6;"The Angler #ExploitKit has been responsible for the vast majority of botnets created over the past year http://ibmsec.co/RJyGV  #botnet";;;#ExploitKit #botnet;"642718304449204224";https://twitter.com/IBMSecurity/status/642718304449204224
;2015/09/07;6;4;". @dstrom looks at the history of the Angler #ExploitKit http://ibmsec.co/RJxWf  #botnet pic.twitter.com/TSdITvqtBo";;@dstrom;#ExploitKit #botnet;"640906417797529600";https://twitter.com/IBMSecurity/status/640906417797529600
